loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),label(N)
2019-12-09 13:59:42.112 -0500,1,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.098183,-31.67474365234375,39.962158203125,0.4100418090820312,37.79996109008789,47.05546569824219,25,303198.217407625,0.1156005859375,-0.4215240478515625,-1.0548095703125,303198.217407625,0.07287500638503729,-0.4632507463487763,-0.3584777280073149,303198.202368625,-310.1453247070312,45.47555541992188,-67.58122253417969,303198.207391625,-2.317521297114565,0.07090846816114869,0.5111635070304262,-0.2668501436710358,0.02700675651431084,-0.1860155910253525,-0.0131329745054245,-0.04173403978347778,-0.05927693843841553,XArbitraryCorrectedZVertical,-0.1326050013303757,0.2177700996398926,0.8823966383934021,-0.3954343795776367,0.06179284676909447,-0.4891923666000366,-0.8699842095375061,-31.67474365234375,39.962158203125,0.4100418090820312,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.035184,0,37.87503,97.08927,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
2019-12-09 13:59:42.142 -0500,2,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.098183,-31.67474365234375,39.962158203125,0.4100418090820312,37.79996109008789,47.05546569824219,25,303198.251206625,-0.0040435791015625,-0.44647216796875,-0.8455352783203125,303198.251206625,-0.09942592350480026,-0.5113887146325036,-0.5042258765646265,303198.202368625,-310.1453247070312,45.47555541992188,-67.58122253417969,303198.207391625,-2.317521297114565,0.07090846816114869,0.5111635070304262,-0.2668501436710358,0.02700675651431084,-0.1860155910253525,-0.0131329745054245,-0.04173403978347778,-0.05927693843841553,XArbitraryCorrectedZVertical,-0.1326050013303757,0.2177700996398926,0.8823966383934021,-0.3954343795776367,0.06179284676909447,-0.4891923666000366,-0.8699842095375061,-31.67474365234375,39.962158203125,0.4100418090820312,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.035184,0,37.87503,97.08927,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
2019-12-09 13:59:42.178 -0500,3,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.148226,-32.7354736328125,39.74504089355469,0.369659423828125,39.09809112548828,48.35359573364258,25,303198.285020625,0.06585693359375,-0.498321533203125,-0.812652587890625,303198.285020625,-0.3006991165775008,-0.1870071717453641,-0.2607042959589089,303198.262082625,-311.5186767578125,45.43792724609375,-67.38322448730469,303198.277504625,-2.351422852825743,0.05871513779611604,0.504606974976169,-0.3826482594013214,-0.2176899313926697,-0.3982455134391785,-0.01146623492240906,0.01744785904884338,0.09724396467208862,XArbitraryCorrectedZVertical,-0.1222741678357124,0.2193649560213089,0.8905373811721802,-0.3793035447597504,0.0513676218688488,-0.4834634363651276,-0.8738560676574707,-33.1317138671875,40.08476257324219,0.6326217651367188,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.035184,0,37.87503,97.08927,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
2019-12-09 13:59:42.208 -0500,4,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.198201,-33.49298095703125,40.27867889404297,1.83782958984375,40.19476318359375,49.45026779174805,25,303198.318819625,0.057525634765625,-0.4887237548828125,-0.9834747314453125,303198.318819625,0.2631048693655063,-0.3536171927018113,-0.2899519299984861,303198.321050625,-311.9600830078125,45.85589599609375,-66.46397399902344,303198.277504625,-2.351422852825743,0.05871513779611604,0.504606974976169,-0.3826482594013214,-0.2176899313926697,-0.3982455134391785,-0.01146623492240906,0.01744785904884338,0.09724396467208862,XArbitraryCorrectedZVertical,-0.1222741678357124,0.2193649560213089,0.8905373811721802,-0.3793035447597504,0.0513676218688488,-0.4834634363651276,-0.8738560676574707,-33.1317138671875,40.08476257324219,0.6326217651367188,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.035184,0,37.87503,97.08927,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
2019-12-09 13:59:42.248 -0500,5,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.198201,-33.49298095703125,40.27867889404297,1.83782958984375,40.19476318359375,49.45026779174805,25,303198.352634625,0.0388336181640625,-0.4966888427734375,-0.8449554443359375,303198.352634625,0.1321599017274002,-0.222696726145734,-0.3324408009779373,303198.321050625,-311.9600830078125,45.85589599609375,-66.46397399902344,303198.347618625,-2.374176608761116,0.05062685733095969,0.509003670521619,0.2160948514938354,-0.2375354766845703,-0.3567280471324921,0.006713002920150757,-0.007104754447937012,-0.002583980560302734,XArbitraryCorrectedZVertical,-0.1169344782829285,0.2242108881473541,0.8947409391403198,-0.3680956363677979,0.04419003054499626,-0.4873074591159821,-0.8721116185188293,-34.50408935546875,39.99573516845703,2.164169311523438,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.035184,0,37.87503,97.08927,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
2019-12-09 13:59:42.278 -0500,6,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.248342,-34.40292358398438,40.10902404785156,2.149391174316406,41.23588180541992,50.49138641357422,25,303198.386433625,0.0430908203125,-0.5186004638671875,-0.7886199951171875,303198.386433625,-0.2693435905351259,-0.05085599049226214,0.01960006667465617,303198.380368625,-313.102294921875,45.32423400878906,-66.08766174316406,303198.347618625,-2.374176608761116,0.05062685733095969,0.509003670521619,0.2160948514938354,-0.2375354766845703,-0.3567280471324921,0.006713002920150757,-0.007104754447937012,-0.002583980560302734,XArbitraryCorrectedZVertical,-0.1169344782829285,0.2242108881473541,0.8947409391403198,-0.3680956363677979,0.04419003054499626,-0.4873074591159821,-0.8721116185188293,-34.50408935546875,39.99573516845703,2.164169311523438,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.035184,0,37.87503,97.08927,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
2019-12-09 13:59:42.309 -0500,7,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.298205,-34.1981201171875,39.97313690185547,2.660903930664062,41.48636245727539,50.74186706542969,25,303198.420231625,0.034149169921875,-0.548187255859375,-0.895660400390625,303198.420231625,0.02934723626434618,0.05355563688927546,0.2846900563167075,303198.380368625,-313.102294921875,45.32423400878906,-66.08766174316406,303198.382683625,-2.38323145781701,0.04865832341320517,0.5078309636111241,-0.1798585504293442,-0.1398437768220901,-0.1025305315852165,-0.0008599758148193359,-0.03051382303237915,0.08022481203079224,XArbitraryCorrectedZVertical,-0.1148291602730751,0.2245678305625916,0.8966540098190308,-0.3638613820075989,0.04250093176960945,-0.4862830936908722,-0.8727670907974243,-34.55828857421875,40.08599853515625,2.307533264160156,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.035184,0,37.87503,97.08927,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
2019-12-09 13:59:42.348 -0500,8,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.298205,-34.1981201171875,39.97313690185547,2.660903930664062,41.48636245727539,50.74186706542969,25,303198.454046625,0.0278778076171875,-0.472900390625,-0.8662567138671875,303198.454046625,0.01574380941622143,-0.0910047418218607,0.02630856946056577,303198.439685625,-312.4598999023438,45.66702270507812,-64.94236755371094,303198.417731625,-2.375484554850222,0.04711830968794949,0.4986131174598663,-0.1497023105621338,0.1070506125688553,0.3188404738903046,-0.006011813879013062,-0.05384764075279236,0.05482238531112671,XArbitraryCorrectedZVertical,-0.1133659482002258,0.2202548682689667,0.8964300751686096,-0.3674904108047485,0.04136618599295616,-0.4782079756259918,-0.8772718906402588,-34.02392578125,40.13034057617188,2.805511474609375,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.981752,0,37.88297,97.0892,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
2019-12-09 13:59:42.381 -0500,9,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.348693,-33.73419189453125,40.51744842529297,2.572868347167969,40.82073211669922,50.07623672485352,25,303198.487843625,0.010345458984375,-0.47039794921875,-0.7984619140625,303198.486593625,-0.3755158337133149,-0.1500957590368659,0.04422312148131079,303198.439685625,-312.4598999023438,45.66702270507812,-64.94236755371094,303198.452796625,-2.369027372683655,0.04460354101988467,0.5014457897627111,0.0498584620654583,-0.03522396832704544,0.0707441046833992,-0.01303762197494507,0.004958510398864746,0.01116263866424561,XArbitraryCorrectedZVertical,-0.11346036195755,0.2216270714998245,0.8950455784797668,-0.3700022399425507,0.03909936547279358,-0.4806938469409943,-0.87601637840271,-33.73419189453125,40.51744842529297,2.572868347167969,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.981752,0,37.88297,97.0892,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
2019-12-09 13:59:42.406 -0500,10,54F1975D-915E-406D-B08C-09A0652D45A1,notes,1575917982.000026,40.44228445276659,-79.94581645362074,286.0135,4.61,191.6015625,12,30,-9999,1575917982.397144,-33.88116455078125,40.97048950195312,3.992378234863281,40.66620254516602,49.92170715332031,25,303198.517892625,0.0415496826171875,-0.4586029052734375,-0.904754638671875,303198.486593625,-0.3755158337133149,-0.1500957590368659,0.04422312148131079,303198.498993625,-312.137939453125,46.43218994140625,-64.18659973144531,303198.452796625,-2.369027372683655,0.04460354101988467,0.5014457897627111,0.0498584620654583,-0.03522396832704544,0.0707441046833992,-0.01303762197494507,0.004958510398864746,0.01116263866424561,XArbitraryCorrectedZVertical,-0.11346036195755,0.2216270714998245,0.8950455784797668,-0.3700022399425507,0.03909936547279358,-0.4806938469409943,-0.87601637840271,-33.73419189453125,40.51744842529297,2.572868347167969,2,303195.380146625,unknown,2,2019-12-09 13:59:39.322 -0500,2019-12-09 11:12:41.240 -0500,1069,0.795958,0,0,836.5583,2,1,2019-12-09 13:05:26.923 -0500,303195.981752,0,37.88297,97.0892,128.237.161.254,100.91.41.221,1,1,0.32,-120,-120,0
